time_point,player1_x,plater1_y,player2_x,player2_y,stag_x,stag_y,rabbit_x,rabbit_y,value,event
1724460698.9345303,755,-298,655,-201,690.0,-115.0,-255.0,1.0,5,0
1724460698.9753861,750,-293,655,-196,688.0,-110.0,-258.0,0.0,5,0
1724460699.016236,745,-288,655,-191,686.0,-105.0,-255.0,1.0,5,0
1724460699.0572567,736,-278,655,-181,684.0,-100.0,-258.0,0.0,5,2
1724460699.0985148,732,-273,655,-176,682.0,-95.0,-255.0,1.0,5,2
1724460699.13956,728,-268,655,-171,680.0,-90.0,-258.0,0.0,5,2
1724460699.1806858,723,-258,655,-161,678.0,-85.0,-255.0,1.0,5,2
1724460699.2217286,722,-253,656,-156,676.0,-80.0,-258.0,0.0,5,2
1724460699.2629383,722,-248,657,-151,674.0,-75.0,-255.0,1.0,5,2
1724460699.3039522,723,-243,658,-146,672.0,-70.0,-258.0,0.0,5,2
1724460699.3451433,727,-233,660,-136,670.0,-65.0,-255.0,1.0,5,2
1724460699.3864374,729,-228,661,-131,668.0,-60.0,-258.0,0.0,5,2
1724460699.4275773,731,-223,662,-126,666.0,-55.0,-255.0,1.0,5,2
1724460699.4686568,735,-213,664,-116,664.0,-50.0,-258.0,0.0,5,2
1724460699.5097253,737,-208,665,-111,662.0,-45.0,-255.0,1.0,5,2
1724460699.5508754,739,-203,666,-106,660.0,-40.0,-258.0,0.0,5,2
1724460699.591885,741,-198,667,-101,658.0,-35.0,-255.0,1.0,5,2
1724460699.6330342,743,-193,668,-96,656.0,-30.0,-258.0,0.0,5,2
1724460699.6742918,747,-183,670,-86,654.0,-25.0,-255.0,1.0,5,2
1724460699.7154636,749,-178,670,-81,652.0,-20.0,-258.0,0.0,5,2
1724460699.7565928,751,-173,670,-76,650.0,-15.0,-255.0,1.0,5,2
1724460699.7977662,753,-168,669,-71,648.0,-10.0,-258.0,0.0,5,2
1724460699.8387938,757,-158,665,-61,646.0,-5.0,-255.0,1.0,5,2
1724460699.87987,759,-153,662,-56,644.0,-0.0,-258.0,0.0,5,2
1724460699.9208512,761,-148,657,-51,642.0,5.0,-255.0,1.0,5,2
1724460699.961861,765,-138,647,-42,640.0,10.0,-258.0,0.0,5,2
1724460700.0029535,767,-133,642,-38,638.0,15.0,-255.0,1.0,5,2
1724460700.0439954,769,-128,637,-34,636.0,20.0,-258.0,0.0,5,2
1724460700.0848272,771,-123,632,-30,634.0,25.0,-255.0,1.0,5,2
1724460700.1257858,771,-113,622,-22,632.0,30.0,-258.0,0.0,5,2
1724460700.166584,771,-113,622,-22,630.0,35.0,-255.0,1.0,5,2
1724460700.2073185,766,-104,612,-15,628.0,40.0,-258.0,0.0,5,2
1724460700.2481956,763,-100,607,-13,626.0,45.0,-255.0,1.0,5,2
1724460700.289115,758,-96,602,-11,624.0,50.0,-258.0,0.0,5,2
1724460700.3300002,748,-88,592,-9,622.0,55.0,-255.0,1.0,5,2
1724460700.3708823,743,-84,587,-8,620.0,60.0,-258.0,0.0,5,2
1724460700.4116793,738,-80,582,-8,618.0,65.0,-255.0,1.0,5,2
1724460700.4526649,733,-76,577,-8,616.0,70.0,-258.0,0.0,5,2
1724460700.4935563,723,-68,567,-8,614.0,75.0,-255.0,1.0,5,0
1724460700.5342498,723,-68,567,-8,612.0,80.0,-258.0,0.0,5,0
1724460700.5749364,713,-60,557,-8,610.0,85.0,-255.0,1.0,5,0
1724460700.6157985,708,-56,552,-8,608.0,90.0,-258.0,0.0,5,0
1724460700.6565657,703,-52,547,-9,606.0,95.0,-255.0,1.0,5,0
1724460700.6972754,698,-48,542,-10,604.0,100.0,-258.0,0.0,5,0
1724460700.7381349,693,-44,537,-11,602.0,105.0,-255.0,1.0,5,0
1724460700.7788706,683,-36,527,-12,600.0,110.0,-258.0,0.0,5,0
1724460700.8193948,678,-32,522,-12,598.0,115.0,-255.0,1.0,5,0
1724460700.860266,668,-24,512,-10,596.0,120.0,-258.0,0.0,5,0
1724460700.901127,663,-20,507,-8,594.0,125.0,-255.0,1.0,5,0
1724460700.9419875,658,-16,502,-6,595.0,130.0,-258.0,0.0,5,0
1724460700.9828322,653,-12,497,-4,596.0,135.0,-255.0,1.0,5,0
1724460701.0235798,648,-8,492,-2,597.0,140.0,-258.0,0.0,5,0
1724460701.0642893,643,-4,487,0,598.0,145.0,-255.0,1.0,5,0
1724460701.1052344,633,4,477,4,599.0,150.0,-258.0,0.0,5,0
1724460701.1460686,629,8,472,6,600.0,155.0,-255.0,1.0,5,0
1724460701.1868014,626,12,467,8,601.0,160.0,-258.0,0.0,5,0
1724460701.22828,621,21,457,12,602.0,165.0,-255.0,1.0,5,0
1724460701.2693274,620,26,452,14,603.0,170.0,-258.0,0.0,5,0
1724460701.3100672,620,31,447,16,604.0,175.0,-255.0,1.0,5,0
1724460701.3509874,620,36,442,18,605.0,180.0,-258.0,0.0,5,0
1724460701.3917696,620,46,432,22,606.0,185.0,-255.0,1.0,5,0
1724460701.4325461,620,51,427,24,607.0,190.0,-258.0,0.0,5,0
1724460701.4733498,620,56,422,26,605.0,195.0,-255.0,1.0,5,0
1724460701.514036,620,61,417,28,603.0,200.0,-258.0,0.0,5,0
1724460701.5546758,620,66,412,30,601.0,205.0,-255.0,1.0,5,0
1724460701.5955198,620,71,407,32,599.0,210.0,-258.0,0.0,5,0
1724460701.636186,620,76,402,34,597.0,215.0,-255.0,1.0,5,0
1724460701.6768012,620,86,392,38,595.0,220.0,-258.0,0.0,5,0
1724460701.7176356,620,91,387,39,593.0,225.0,-255.0,1.0,5,0
1724460701.7583845,620,96,382,40,591.0,230.0,-258.0,0.0,5,0
1724460701.7991195,620,101,377,41,589.0,235.0,-255.0,1.0,5,0
1724460701.8401327,620,111,367,43,587.0,240.0,-258.0,0.0,5,0
1724460701.8808517,620,116,362,44,585.0,245.0,-255.0,1.0,5,0
1724460701.921474,620,121,357,45,583.0,250.0,-258.0,0.0,5,0
1724460701.9623113,620,126,352,45,581.0,255.0,-255.0,1.0,5,0
1724460702.0032609,620,136,342,45,579.0,260.0,-258.0,0.0,5,0
1724460702.044058,620,141,337,45,577.0,265.0,-255.0,1.0,5,0
1724460702.0849044,619,145,332,45,575.0,270.0,-258.0,0.0,5,0
1724460702.1260102,617,152,322,45,573.0,275.0,-255.0,1.0,5,0
1724460702.1668022,616,153,317,45,571.0,280.0,-258.0,0.0,5,0
1724460702.2077296,615,153,312,45,569.0,285.0,-255.0,1.0,5,0
1724460702.2486665,615,152,307,45,567.0,290.0,-258.0,0.0,6,0
1724460702.289483,615,151,302,45,565.0,295.0,-255.0,1.0,6,0
1724460702.330456,615,150,292,45,563.0,300.0,-258.0,0.0,6,0
1724460702.371406,614,151,287,45,561.0,305.0,-255.0,1.0,6,0
1724460702.4121351,612,152,282,45,559.0,310.0,-258.0,0.0,6,0
1724460702.4529743,610,153,277,45,557.0,315.0,-255.0,1.0,6,0
1724460702.493242,608,155,272,45,555.0,320.0,-258.0,0.0,6,0
1724460702.5335813,605,158,267,45,553.0,325.0,-255.0,1.0,6,0
1724460702.5740256,602,161,262,45,551.0,330.0,-258.0,0.0,6,0
1724460702.6147745,594,171,252,45,549.0,335.0,-255.0,1.0,6,0
1724460702.6553118,590,176,247,45,546.0,339.0,-258.0,0.0,6,0
1724460702.6960232,586,181,242,45,541.0,341.0,-255.0,1.0,6,0
1724460702.7372265,578,191,232,45,536.0,343.0,-258.0,0.0,6,0
1724460702.7781138,574,196,227,45,531.0,345.0,-255.0,1.0,6,0
1724460702.8191,570,201,222,45,526.0,347.0,-258.0,0.0,6,0
1724460702.8600686,566,206,217,45,521.0,346.0,-255.0,1.0,6,0
1724460702.9008594,558,216,207,45,516.0,344.0,-258.0,0.0,6,0
1724460702.9418566,554,221,202,45,514.0,339.0,-255.0,1.0,6,0
1724460702.9828913,550,226,197,45,512.0,334.0,-258.0,0.0,6,0
1724460703.0236804,546,231,192,45,510.0,329.0,-255.0,1.0,6,0
1724460703.0647268,538,241,182,45,508.0,324.0,-258.0,0.0,6,1
1724460703.1056027,534,246,177,45,506.0,319.0,-255.0,1.0,6,1
1724460703.146554,530,251,172,45,504.0,314.0,-258.0,0.0,6,1
1724460703.1875646,526,256,167,45,502.0,309.0,-255.0,1.0,6,1
1724460703.2291963,518,266,157,43,500.0,304.0,-258.0,0.0,6,1
1724460703.270082,514,271,152,42,498.0,299.0,-255.0,1.0,6,1
1724460703.3111486,510,276,147,41,496.0,294.0,-258.0,0.0,6,1
1724460703.35176,507,281,142,40,494.0,289.0,-255.0,1.0,6,1
1724460703.3923094,504,286,137,39,492.0,284.0,-258.0,0.0,6,1
1724460703.433166,501,291,132,38,490.0,279.0,-261.0,1.0,6,1
1724460703.4735675,495,301,122,36,488.0,274.0,-264.0,0.0,6,1
1724460703.5139499,492,306,117,35,486.0,269.0,-267.0,1.0,6,1
1724460703.5543268,489,311,112,34,484.0,264.0,-270.0,0.0,6,1
1724460703.5952177,483,321,102,32,482.0,259.0,-273.0,1.0,6,1
1724460703.6359913,480,326,97,31,483.0,254.0,-276.0,0.0,6,1
1724460703.6770253,477,331,92,30,484.0,249.0,-279.0,1.0,6,1
1724460703.7179108,474,335,87,29,485.0,244.0,-282.0,0.0,6,0
1724460703.7586024,471,337,82,28,486.0,239.0,-285.0,1.0,6,0
1724460703.7994473,469,338,77,27,487.0,234.0,-288.0,0.0,6,0
1724460703.8401978,467,338,72,26,488.0,229.0,-291.0,1.0,6,0
1724460703.8808835,467,337,67,25,489.0,224.0,-294.0,0.0,6,0
1724460703.9218433,470,333,57,23,490.0,219.0,-297.0,1.0,6,0
1724460703.9629138,470,333,57,23,491.0,214.0,-300.0,0.0,6,0
1724460704.0039287,474,329,47,21,492.0,209.0,-303.0,1.0,6,0
1724460704.0449727,476,328,42,20,493.0,204.0,-306.0,0.0,6,0
1724460704.0858228,478,327,37,19,494.0,199.0,-309.0,1.0,6,0
1724460704.1265295,479,326,32,18,495.0,194.0,-312.0,0.0,6,0
1724460704.167478,479,326,22,16,496.0,189.0,-315.0,0.0,6,0
1724460704.208362,478,326,17,15,497.0,184.0,-318.0,0.0,6,0
1724460704.2490654,478,326,12,15,498.0,179.0,-321.0,0.0,6,0
1724460704.2899625,478,326,7,15,499.0,174.0,-324.0,0.0,6,0
1724460704.3307421,478,326,2,15,500.0,169.0,-327.0,0.0,6,0
1724460704.3714058,476,324,-8,15,501.0,164.0,-330.0,0.0,6,0
1724460704.412227,474,322,-13,15,502.0,159.0,-333.0,0.0,6,0
1724460704.4529922,472,320,-18,15,503.0,154.0,-336.0,0.0,6,0
1724460704.4936006,468,318,-23,15,504.0,149.0,-339.0,0.0,6,0
1724460704.534429,463,315,-28,15,505.0,144.0,-342.0,0.0,6,0
1724460704.5751512,458,310,-33,15,506.0,139.0,-345.0,0.0,6,0
1724460704.6158707,448,300,-43,15,507.0,134.0,-348.0,0.0,6,0
1724460704.6566155,443,295,-48,15,508.0,129.0,-351.0,0.0,6,0
1724460704.6975348,441,290,-53,15,509.0,124.0,-354.0,0.0,6,0
1724460704.738202,439,280,-63,15,510.0,119.0,-357.0,0.0,6,0
1724460704.7789755,440,275,-68,15,511.0,114.0,-360.0,0.0,6,0
1724460704.8196032,442,270,-73,15,512.0,109.0,-363.0,0.0,6,0
1724460704.8601801,448,260,-83,15,513.0,104.0,-366.0,0.0,6,0
1724460704.9008992,451,255,-88,15,514.0,99.0,-369.0,0.0,6,0
1724460704.9419398,454,250,-93,15,515.0,94.0,-372.0,0.0,6,0
1724460704.9828627,457,245,-98,15,516.0,89.0,-375.0,0.0,6,0
1724460705.023713,460,240,-103,15,517.0,84.0,-378.0,0.0,6,0
1724460705.064547,466,230,-113,15,518.0,79.0,-381.0,0.0,6,0
1724460705.1052125,469,225,-118,15,519.0,74.0,-384.0,0.0,6,0
1724460705.1459734,472,220,-123,15,520.0,69.0,-387.0,0.0,6,0
1724460705.1866164,475,215,-128,15,521.0,64.0,-390.0,0.0,6,0
1724460705.2273781,478,210,-133,15,522.0,59.0,-393.0,0.0,6,0
1724460705.2680955,484,200,-143,15,523.0,54.0,-396.0,0.0,6,0
1724460705.3087692,487,195,-148,15,524.0,49.0,-399.0,0.0,6,0
1724460705.349503,490,190,-153,15,525.0,44.0,-402.0,0.0,6,0
1724460705.390299,493,185,-158,15,526.0,39.0,-405.0,0.0,6,0
1724460705.430897,496,180,-163,15,527.0,34.0,-408.0,-2.0,6,0
1724460705.4716067,502,170,-173,15,528.0,29.0,-411.0,-4.0,6,0
1724460705.5127766,505,165,-178,15,529.0,24.0,-414.0,-6.0,6,0
1724460705.553548,508,160,-183,15,530.0,19.0,-417.0,-8.0,6,0
1724460705.5942817,511,155,-188,15,531.0,14.0,-420.0,-10.0,6,0
1724460705.6351445,517,145,-198,15,532.0,9.0,-423.0,-12.0,6,0
1724460705.6759741,520,140,-203,15,533.0,4.0,-426.0,-14.0,6,0
1724460705.7166195,523,135,-208,15,534.0,-1.0,-429.0,-16.0,6,0
1724460705.7573555,526,130,-213,15,535.0,-6.0,-432.0,-18.0,6,0
1724460705.7980046,529,125,-218,15,536.0,-11.0,-435.0,-20.0,6,0
1724460705.8386705,535,117,-228,14,537.0,-16.0,-438.0,-22.0,6,0
1724460705.879484,538,113,-233,13,535.0,-21.0,-441.0,-24.0,6,0
1724460705.9202015,541,108,-238,12,533.0,-26.0,-444.0,-26.0,6,0
1724460705.9609137,547,98,-248,8,531.0,-31.0,-447.0,-28.0,6,0
1724460706.001749,550,93,-253,6,529.0,-36.0,-450.0,-30.0,6,0
1724460706.042565,553,88,-258,3,527.0,-41.0,-453.0,-32.0,6,0
1724460706.0831892,556,83,-263,0,525.0,-46.0,-456.0,-34.0,6,0
1724460706.124011,559,78,-268,-3,523.0,-51.0,-459.0,-36.0,6,0
1724460706.1648927,562,73,-273,-6,521.0,-56.0,-462.0,-38.0,6,0
1724460706.2056508,565,68,-278,-10,519.0,-61.0,-465.0,-40.0,6,0
1724460706.2465868,571,58,-288,-18,517.0,-66.0,-468.0,-42.0,6,0
1724460706.2873356,574,53,-293,-22,515.0,-71.0,-471.0,-44.0,6,0
1724460706.3280845,577,48,-298,-26,513.0,-76.0,-474.0,-46.0,6,0
1724460706.3690515,580,43,-303,-30,511.0,-81.0,-477.0,-48.0,6,0
1724460706.4099123,585,33,-313,-40,509.0,-86.0,-480.0,-50.0,6,0
1724460706.4508781,587,28,-318,-45,507.0,-91.0,-483.0,-52.0,6,0
1724460706.4921098,591,18,-328,-55,505.0,-96.0,-486.0,-54.0,6,0
1724460706.533063,593,13,-333,-60,503.0,-101.0,-489.0,-52.0,6,0
1724460706.5737324,595,8,-338,-64,501.0,-106.0,-492.0,-50.0,6,0
1724460706.6144667,596,4,-343,-68,499.0,-111.0,-495.0,-48.0,6,0
1724460706.6551197,596,3,-348,-72,497.0,-116.0,-498.0,-46.0,6,0
1724460706.6957083,596,2,-353,-76,495.0,-121.0,-501.0,-44.0,6,0
1724460706.7365503,596,2,-358,-80,493.0,-126.0,-504.0,-42.0,6,0
1724460706.777311,596,2,-368,-86,491.0,-131.0,-507.0,-40.0,6,0
1724460706.8179524,596,2,-373,-88,489.0,-136.0,-510.0,-38.0,6,0
1724460706.8586426,596,2,-383,-90,487.0,-141.0,-513.0,-36.0,6,0
1724460706.8994043,596,1,-388,-90,485.0,-146.0,-516.0,-34.0,6,0
1724460706.940025,595,-1,-393,-89,483.0,-151.0,-519.0,-32.0,6,0
1724460706.9808176,591,-5,-398,-88,481.0,-156.0,-522.0,-30.0,6,0
1724460707.0215664,587,-9,-403,-86,479.0,-161.0,-525.0,-28.0,6,0
1724460707.0622213,577,-19,-413,-80,477.0,-166.0,-528.0,-26.0,6,0
1724460707.1031418,572,-24,-418,-76,475.0,-171.0,-531.0,-24.0,6,0
1724460707.1438248,568,-29,-423,-72,473.0,-176.0,-534.0,-22.0,6,0
1724460707.184455,564,-34,-428,-67,471.0,-181.0,-537.0,-20.0,6,0
1724460707.2253723,560,-39,-433,-62,469.0,-186.0,-540.0,-18.0,6,0
1724460707.2660773,552,-49,-443,-52,467.0,-191.0,-543.0,-16.0,6,0
1724460707.3066316,548,-54,-448,-47,465.0,-196.0,-546.0,-14.0,6,0
1724460707.347516,544,-59,-453,-42,463.0,-201.0,-549.0,-12.0,6,0
1724460707.388223,540,-64,-458,-37,461.0,-206.0,-552.0,-10.0,6,0
1724460707.4289691,536,-69,-463,-32,459.0,-211.0,-555.0,-8.0,6,0
1724460707.4696908,528,-79,-473,-22,457.0,-216.0,-552.0,-7.0,6,4
1724460707.5103467,526,-84,-478,-17,455.0,-221.0,-549.0,-6.0,6,4
1724460707.5510218,524,-89,-483,-12,453.0,-226.0,-546.0,-5.0,6,4
1724460684.8443563
