time_point,player1_x,plater1_y,player2_x,player2_y,stag_x,stag_y,rabbit_x,rabbit_y,value,event
1724460594.7400758,-30,103,-58,-154,424.0,2.0,-252.0,-67.0,2,0
1724460594.7810702,-20,99,-68,-150,425.0,-3.0,-255.0,-65.0,2,0
1724460594.822052,-20,96,-73,-148,428.0,-7.0,-258.0,-63.0,2,0
1724460594.8630333,-21,93,-78,-146,432.0,-10.0,-261.0,-61.0,2,0
1724460594.904111,-23,90,-83,-144,428.0,-7.0,-264.0,-59.0,2,0
1724460594.9451442,-27,84,-93,-140,425.0,-3.0,-267.0,-57.0,2,0
1724460594.986093,-29,81,-98,-138,428.0,-7.0,-270.0,-55.0,2,0
1724460595.027196,-32,77,-103,-136,425.0,-3.0,-273.0,-53.0,2,0
1724460595.0684247,-36,73,-108,-134,421.0,0.0,-276.0,-51.0,2,0
1724460595.1093097,-41,68,-113,-132,425.0,-3.0,-279.0,-49.0,2,0
1724460595.1505103,-46,63,-118,-130,421.0,0.0,-282.0,-47.0,2,0
1724460595.1915212,-56,53,-128,-126,424.0,4.0,-285.0,-45.0,2,0
1724460595.232999,-61,48,-133,-124,421.0,-0.0,-288.0,-43.0,2,0
1724460595.2738,-66,43,-138,-121,416.0,1.0,-291.0,-41.0,2,0
1724460595.314459,-76,33,-148,-115,421.0,-0.0,-294.0,-39.0,2,0
1724460595.3550963,-81,28,-153,-112,416.0,1.0,-297.0,-37.0,2,0
1724460595.3957987,-86,23,-158,-109,421.0,-0.0,-300.0,-35.0,2,0
1724460595.4364429,-91,18,-163,-106,416.0,1.0,-303.0,-33.0,2,0
1724460595.4771073,-96,13,-168,-103,421.0,-0.0,-306.0,-31.0,2,0
1724460595.5181558,-106,3,-178,-97,416.0,1.0,-309.0,-29.0,2,0
1724460595.5589051,-111,-2,-183,-94,421.0,1.0,-312.0,-27.0,2,0
1724460595.599553,-116,-7,-188,-91,416.0,0.0,-315.0,-25.0,2,0
1724460595.6403394,-121,-12,-193,-88,421.0,1.0,-318.0,-23.0,2,0
1724460595.6812603,-131,-22,-203,-82,416.0,0.0,-321.0,-21.0,2,0
1724460595.722083,-136,-27,-208,-78,421.0,1.0,-324.0,-19.0,2,0
1724460595.7630239,-141,-32,-213,-74,416.0,0.0,-327.0,-17.0,2,0
1724460595.8038368,-146,-37,-218,-70,421.0,1.0,-330.0,-15.0,2,0
1724460595.8448718,-156,-47,-228,-62,416.0,0.0,-333.0,-13.0,2,0
1724460595.8856685,-161,-52,-233,-58,421.0,1.0,-336.0,-11.0,2,0
1724460595.926385,-166,-57,-238,-54,416.0,0.0,-339.0,-9.0,2,0
1724460595.9670641,-171,-62,-243,-50,421.0,1.0,-342.0,-7.0,2,0
1724460596.0078528,-176,-67,-248,-46,416.0,0.0,-345.0,-5.0,2,0
1724460596.0488892,-186,-77,-258,-38,421.0,1.0,-348.0,-3.0,2,0
1724460596.089568,-191,-82,-263,-34,416.0,0.0,-351.0,-1.0,2,0
1724460596.1306505,-196,-87,-268,-30,421.0,1.0,-354.0,1.0,2,0
1724460596.171413,-201,-92,-273,-26,416.0,0.0,-357.0,3.0,2,4
1724460596.2119427,-206,-97,-278,-22,421.0,1.0,-360.0,5.0,2,4
1724460596.2529464,-211,-102,-283,-18,416.0,0.0,-363.0,7.0,2,4
1724460591.4987135
